Environment,Episode,Robustness
11,0,0.0045983294521684485
9,0,0.0007433583875878398
8,0,0.006860719895859225
3,0,0.002077822239771151
2,0,0.008060069821637336
9,1,0.0015536733123137116
6,0,0.007258403628699164
6,1,0.00031884091262593395
0,0,-0.0046632209314526815
1,0,-0.026720654040481875
4,0,-0.04069284645458382
5,0,-0.0019524348454002527
7,0,-0.019670621430272487
10,0,-0.019301594456242865
11,1,0.005289337070352118
2,1,0.0032864897908489177
10,1,0.0009443096267445807
11,2,0.0011924894586893588
9,2,0.009164695729947036
8,1,-0.03791840070427192
3,1,-0.020317673241004305
11,3,0.0012736371124569476
1,1,0.004256548868202897
1,2,0.005572691176692729
2,2,0.0018844599292004854
8,2,0.004001390139246139
5,1,0.0024631334729934874
6,2,-0.0004828515395894871
0,1,-0.001649228123750894
4,1,-0.012819956604339534
7,1,-0.007175941454471195
8,3,5.640802682696164e-05
10,2,0.002499554728320603
9,3,0.0039783448904289614
4,2,0.0016631463551561414
1,3,0.007671625500145036
4,3,0.010286116449370396
4,4,0.0003190221297686424
3,2,-0.006921917264191217
11,4,-0.002010263912621154
2,3,0.00716005237927592
1,4,0.014494031470280777
5,2,0.005624956987250516
0,2,0.0006539333491173693
6,3,-0.04351307584715261
11,5,0.002982953050642379
8,4,0.0022171526248268916
7,2,-0.00497275804629271
6,4,0.0057771917236048055
10,3,0.0011930677940596816
10,4,0.005030047086942064
2,4,0.0007251953075276471
9,4,-0.001840659381494296
8,5,0.0019557190258108065
6,5,0.005244790274016205
4,5,-0.006470828016677473
3,3,-0.014574517090987091
1,5,0.0008837501227207459
2,5,0.008814367370629968
8,6,0.0020385377379030477
11,6,0.00025350981607919626
3,4,0.006818690362403098
5,3,-0.003647427473584257
9,5,0.0020178625269744767
1,6,0.00025788017530815194
6,6,0.0014213984924762724
3,5,0.005034785955304714
0,3,-0.010603076907664426
4,6,0.0004076680245467153
6,7,0.0005948431629681471
8,7,0.006923720829888345
7,3,-0.014511511246923427
6,8,0.0021017876410884886
1,7,0.002890014568054943
10,5,0.00707888580163832
1,8,0.0011016368846559037
2,6,0.004284533210336033
5,4,0.008549424617002803
1,9,0.00510877339682007
0,4,0.007818152616975684
6,9,0.007397937306570282
2,7,0.00091025644803246
6,10,0.0004671883888152928
9,6,0.00010827822856840363
7,4,0.005634309443099991
11,7,-0.0009946127018668934
5,5,0.001135542943302377
8,8,0.00011933004753490739
1,10,0.0017996013148614473
3,6,-0.0018219579343852904
4,7,-0.0029558545537342225
9,7,0.0025819706851346706
11,8,0.002603199686543149
5,6,0.001960408478870204
10,6,0.00018745681150069207
7,5,0.0012430064705502737
4,8,0.0017951642010713802
8,9,0.004262036248097335
1,11,0.004458430051121074
5,7,0.013301516656085732
3,7,0.001315747747261762
7,6,0.008172717989349836
2,8,3.7092382213457786e-05
8,10,0.0025536897242397286
10,7,0.010357451827713028
7,7,0.002952598167111256
8,11,0.005076402768693396
4,9,0.005304378582145506
10,8,0.004458894182872642
6,11,0.003039172355401649
9,8,0.0003682965033454666
0,5,-0.004484316972939748
2,9,0.004237680121114855
8,12,0.005242453714470269
1,12,0.003797056201974066
10,9,9.949050237066659e-06
11,9,0.0014230227285706963
6,12,0.0006259003870183293
9,9,0.0017919278126422855
11,10,0.0010946815786363681
10,10,0.0016351672107116771
6,13,0.0028225881369947532
6,14,0.004708644341733861
5,8,-0.0008572825953032485
1,13,0.00441035805745805
2,10,0.003371579329324196
3,8,-0.000993450807874583
7,8,0.0025698883095048274
4,10,0.002896123884821005
10,11,0.004148232728461168
11,11,0.0038507672498246624
0,6,0.00327453509504598
1,14,0.003561110836206839
8,13,0.0032321796627531943
2,11,0.00015451365582257182
6,15,0.0004349688397696054
9,10,0.0021095589921723418
10,12,8.982061295572524e-05
4,11,5.172726732748101e-06
1,15,0.0061191230402039155
0,7,0.008007375158433746
7,9,0.006255066497373779
0,8,0.003003658835042042
5,9,5.202210930500134e-05
1,16,0.002461004388024886
5,10,0.0014122608296528102
10,13,6.933255792322332e-05
11,12,0.004738245976764529
4,12,0.00831898025440436
3,9,0.0053317643961647045
9,11,0.0061711539985391355
4,13,0.00033627449591797087
6,16,0.0007779531575103291
7,10,0.0021100564200438147
3,10,0.00011865715034240637
5,11,0.0037756185936340184
10,14,0.002833198427551479
2,12,0.0015057098641584506
6,17,0.0027557164419894815
8,14,-0.005926269153195593
7,11,0.00275934297029682
11,13,0.001775716151106211
2,13,0.0012442533124035378
6,18,0.0056764728661814895
0,9,0.004853984140450386
3,11,0.0069109193967775324
0,10,0.0025920177389623343
11,14,0.0004415062656996441
9,12,0.0032077839237027866
10,15,0.00025703706839592597
7,12,0.003920645289945825
0,11,0.004597003836863168
1,17,0.0032667705062732096
8,15,0.0043011228331377716
5,12,0.004504698086004191
11,15,0.00011770400800195646
0,12,0.0012779695226998213
4,14,0.0030270199385582196
7,13,0.007697497469919471
10,16,0.007700146767377946
1,18,0.004395334328813611
0,13,0.008384045826367375
8,16,0.003486718915443117
5,13,0.00757737157746108
9,13,0.00034056022987655893
2,14,0.0012814600596023906
3,12,0.0041416525054631705
1,19,0.005341326700010852
6,19,0.0024955678123588856
5,14,0.0018826525392711402
2,15,0.01019997157942235
8,17,0.0015535458124742128
1,20,0.004877470548499208
8,18,0.006717059274552397
0,14,0.0031773512063694408
11,16,0.0034785564781282877
9,14,0.002196785639541333
7,14,0.002025785724102936
6,20,0.0037510428701189417
4,15,-0.0017832861323028026
10,17,-0.024070216068209225
1,21,0.0018064311070709257
1,22,0.0026547050611402043
8,19,0.0015573555570461695
3,13,-0.0015159398750487219
9,15,0.011541499647611489
2,16,0.005814937566370432
5,15,0.0005673237463311755
5,16,0.00281371992292501
3,14,0.0003585906578983042
7,15,0.006074891476902511
0,15,-0.014188667233218839
11,17,-0.0017717700936414026
6,21,0.001670113228553493
4,16,-0.0019974085613345197
10,18,-0.015034292938860192
5,17,0.003935653326918528
4,17,0.0026550953003494637
9,16,0.003574078877672981
2,17,0.002628651948508396
1,23,-0.002549881120119092
8,20,-0.006505795320378226
9,17,0.007124405717893209
11,18,0.0016901060178770022
3,15,-0.008468927200765364
7,16,-0.018838066070058727
0,16,-0.007261145928300846
6,22,-0.00215970812901798
10,19,-0.03075592995340654
5,18,-0.0012223419584761093
4,18,-0.0073078265708519
3,16,0.001266919580728821
2,18,-0.00303005880819527
1,24,-0.015208413351093974
8,21,0.0007298026797922692
9,18,-0.03981981494081355
1,25,0.0004682226066605108
11,19,-0.004369360145474604
8,22,0.0008321762585197859
4,19,0.0004707380178507678
7,17,-0.011781856427482553
0,17,-0.005398612307491151
6,23,-0.014981537961631413
6,24,0.0054137841354833256
10,20,-0.010635612516406358
5,19,-0.0028406515551759326
3,17,-0.009500169437209185
2,19,-0.03325865039428523
9,19,-0.02350785122792377
1,26,-0.05981160658620151
11,20,-0.00742310074532301
8,23,-0.005382689944065298
4,20,-0.014479763797320609
7,18,-0.02123198717756222
0,18,-0.020403592513891445
6,25,-0.01201374847150655
10,21,-0.031226149218893686
5,20,-0.006334191429424464
3,18,-0.05826650646185627
2,20,-0.022848699304334665
9,20,-0.050299216006662914
1,27,-0.050831167905533395
11,21,-0.05580794276351435
8,24,-0.0051729956988394825
4,21,-0.05981160658620151
7,19,-0.05981160658620151
0,19,-0.0036765285229823225
3,19,0.00021547533178937345
6,26,-0.05981160658620151
10,22,-0.04403493989315664
5,21,-0.00414141759951488
2,21,-0.05981160658620151
9,21,-0.008064873316154294
1,28,-0.05981160658620151
11,22,-0.05252748359218626
8,25,-0.05252851499845977
4,22,-0.050172168282917526
7,20,-0.008678736136191946
0,20,-0.030733367022209152
3,20,-0.05981160658620151
6,27,-0.05981160658620151
10,23,-0.05981160658620151
5,22,-0.020034316174313765
2,22,-0.0486813686731942
9,22,-0.05981160658620151
1,29,-0.040208234263624354
11,23,-0.05981160658620151
8,26,-0.05419621105565903
4,23,-0.05981160658620151
7,21,-0.042330581910361084
0,21,-0.05780164883419869
3,21,-0.036335773093623056
6,28,-0.03757458285502485
10,24,-0.05981160658620151
5,23,-0.03665537433003531
2,23,-0.053369801921341095
9,23,-0.05180799406370562
1,30,-0.028614999302209437
11,24,-0.05981160658620151
8,27,-0.05981160658620151
4,24,-0.05981160658620151
7,22,-0.05981160658620151
0,22,-0.04468135452694638
3,22,-0.05981160658620151
2,24,0.0056412711151180486
6,29,-0.026835835516734945
10,25,-0.05196430448541023
5,24,-0.026752371645122435
9,24,-0.020036674026713133
1,31,-0.0397338890295494
11,25,-0.017113672281254457
8,28,-0.0003547575806286257
4,25,-0.05226001910653241
7,23,-0.05854720194148494
0,23,-0.058023527581415615
3,23,-0.008847166440624624
2,25,-0.049901355259423075
6,30,-0.05981160658620151
10,26,-0.018138503992400964
5,25,-0.05981160658620151
9,25,-0.05083357482607645
1,32,-0.010853721587883332
11,26,-0.027447017968292773
8,29,-0.05981160658620151
4,26,-0.008696116963296967
7,24,-0.05981160658620151
0,24,-0.05981160658620151
3,24,-0.05466918100016391
2,26,-0.05855529509811522
6,31,-0.02061089971062906
9,26,0.0031424496013381584
10,27,-0.043055548561838033
5,26,-0.006831153969955338
6,32,0.002172464343577863
8,30,0.0002452683927945745
1,33,-0.05981160658620151
11,27,-0.03486973955295489
4,27,-0.05981160658620151
7,25,-0.05981160658620151
0,25,-0.03552958707060842
3,25,-0.01436710816640464
8,31,0.0004780733594214222
2,27,-0.045180006994290506
9,27,-0.00581291911227446
10,28,-0.05917941346690826
5,27,-0.05665377601671316
6,33,-0.014063284619978963
1,34,-0.05232497663616613
11,28,-0.03325924684397483
4,28,-0.006842609151301374
7,26,-0.003962563665902041
0,26,-0.0468736274764167
3,26,-0.03918595018716044
8,32,-0.00861819761481343
2,28,-0.03563750670782069
9,28,0.004723718729855815
11,29,0.00131489698714048
10,29,-0.0007513179963873837
5,28,-0.003156280126984417
6,34,-0.03694208449463533
1,35,-0.015833959318453963
4,29,-0.058653933737900094
2,29,0.0004596159231863607
7,27,-0.04865662115569572
0,27,-0.03213355464872632
3,27,-0.025519273391828145
8,33,-0.005097436149657662
7,28,0.00672861511442022
11,30,0.00972955150138612
9,29,-0.01686238537844689
10,30,-0.008534564367172214
5,29,-0.048819690492550735
7,29,0.003958149601661503
6,35,-0.020998337594928824
3,28,0.001272446658930726
1,36,-0.021548307257174586
4,30,-0.003065208527023508
2,30,-0.05363039339154502
0,28,-0.006812758064703692
8,34,-0.005899686796067432
0,29,0.0006577602252474148
5,30,0.00024660319908402853
11,31,-0.0036564181849373517
9,30,-0.0027115081270125477
10,31,-0.009584572288258493
7,30,-0.007077266565855285
9,31,0.00040036875237706507
6,36,-0.0006612605331297629
3,29,-0.03235176135708803
5,31,0.0009367229015433652
7,31,0.00018057709358906132
1,37,-0.0036362435357404424
1,38,0.0024842917583865406
8,35,0.00290044442348009
4,31,-0.0003182810374544043
6,37,0.007335582568959373
1,39,0.00273486365767691
2,31,-0.0012805490126945353
10,32,0.002103070079972024
8,36,2.985177470741715e-05
5,32,0.005978713811339683
0,30,-0.034438627057666274
11,32,-0.010964192087419947
5,33,0.000615322003255668
1,40,0.000695965013959788
9,32,-0.013721435771534212
8,37,0.006074933193112631
4,32,0.001345663124085971
3,30,-0.01051318620134864
0,31,0.0017030638312924076
7,32,-0.008809014529731981
8,38,0.00023561262705139308
5,34,0.00024737770832443384
6,38,-0.025846093233064384
2,32,-0.031991036597739
10,33,-0.014208756563095278
3,31,0.0007782366650922884
10,34,0.0021315681240166445
11,33,-0.005059363863872027
5,35,0.0013561584556132447
1,41,-0.0021740780833162977
9,33,-0.00041788368506056467
0,32,0.005074231175592874
8,39,0.0035454631813361774
4,33,-0.00734373364942249
7,33,-0.0024449170747728455
10,35,0.008095930343817134
9,34,0.0007443208965319872
6,39,0.01084316687816821
2,33,0.0026523674205175367
7,34,0.0035169147285573597
7,35,0.0007154998168812723
1,42,0.0004665631665438305
3,32,-0.005270111055979184
5,36,0.0007128387319557082
0,33,0.003007918532524006
2,34,0.0017849164764339766
11,34,-0.011513545075395839
9,35,0.002058389858743327
8,40,-0.014079481179196201
2,35,0.008395798851461387
4,34,-5.303474923846335e-05
10,36,-0.0006691436166202831
1,43,0.0022021131243135927
5,37,0.001327329513633669
6,40,0.00027054367911896054
11,35,0.0072067899685020476
7,36,-0.00929148810702582
3,33,-0.011911776612152047
0,34,-0.025791196821451385
2,36,0.004521107998930306
0,35,0.011203232025628472
2,37,0.0040970425845382775
9,36,-0.0012583109302833559
6,41,0.004403269118517334
10,37,0.004032179092423694
8,41,-0.010980885057949412
4,35,-0.0033008550891859244
0,36,0.0033465290788792373
2,38,0.002724887949556949
3,34,0.0001737018336410781
0,37,0.00579636690617984
1,44,-0.00029126293743102216
5,38,-0.003743618979800436
11,36,0.001879201916821345
7,37,-0.0009567227653697399
9,37,0.004977243453974765
8,42,0.003984609173643121
6,42,-0.0037557846593216544
4,36,0.0018645776294045416
10,38,-0.006142891301993827
8,43,0.0022777469009569555
1,45,0.0024338236007503886
5,39,0.0072162968404467995
3,35,0.002785778048825894
2,39,-0.0026116191025565318
0,38,-0.009770588743680034
7,38,0.0010836496760279722
11,37,-0.014511753608824205
5,40,0.0038070848198016073
9,38,-0.013663717640025917
6,43,0.0006286183031815815
1,46,0.004341150311898183
10,39,0.0005447558223694721
3,36,0.0024752446781847424
1,47,0.0011486981842609642
11,38,0.004348955626297377
4,37,-0.017946316526850133
8,44,-0.0031317865632584374
2,40,-0.0021848988559833027
0,39,-0.006090213388606276
7,39,-0.0065133898415462264
5,41,-0.02136959258410222
8,45,4.0087393919498865e-05
2,41,0.0007884710560418784
9,39,-0.007487244347964151
6,44,-0.007850561625276205
10,40,-0.0025483264644531878
3,37,-0.005057962933588844
5,42,0.00644921287387586
1,48,-0.006221716829503624
11,39,-0.0012041825672374842
4,38,-0.0033465744696647252
10,41,0.0016848446995309796
0,40,-0.0021388634601059407
7,40,-0.013868569834737787
6,45,0.0011768225587991642
8,46,-0.00032647813936507314
0,41,0.0016657103541621865
2,42,-0.006845436291250867
5,43,0.004165891553301489
9,40,-0.010069833645612269
3,38,-0.00992958221313919
1,49,-0.022902867125675058
11,40,-0.014115490395556676
4,39,-0.015180364854225113
8,47,0.002204268550081767
10,42,-0.014524932413469447
7,41,-0.006736660382159837
8,48,0.0026025231550903007
6,46,-0.004020564638258114
0,42,-0.011855824706301778
2,43,-0.008000870175396683
5,44,-0.014045197545538925
9,41,-0.005155580997993764
1,50,0.0038886202949533523
3,39,-0.01629896831318615
11,41,-0.00882122420416533
7,42,0.007059747914958689
4,40,-0.014159854220030996
8,49,0.0054487200785982275
10,43,-0.02334897592049592
6,47,-0.008687316459233808
0,43,-0.006350057567875614
2,44,-0.004193605108381078
5,45,-0.004813494578936022
9,42,-0.01961588278448233
1,51,-0.010891567793555653
3,40,-0.019857854429595628
11,42,-0.0006012518020750146
7,43,-0.011604734271729259
4,41,-3.0208199339867847e-05
9,43,0.0020903788320927354
8,50,-0.004518624148943138
3,41,0.0017037999731219743
10,44,-0.03107659269148053
7,44,0.0013926964872432238
0,44,0.006250210597772405
6,48,-0.0047910203728569155
5,46,0.001282690890393838
2,45,-0.038473748833284194
1,52,-0.017290831565192937
9,44,0.0005856966615361107
11,43,-0.011495476120266985
4,42,-0.018762330303496038
8,51,-0.0115904689443222
3,42,-0.0022448976140361544
10,45,-0.004377338444561174
7,45,-0.010039723543562168
0,45,-0.002058282867713465
6,49,-0.015974514391219132
2,46,0.0007778445333891972
1,53,0.0005796445518482622
5,47,-0.02924164774839585
